source_file|category|year|constituency|page|extraction_method|row_data
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Planning Values for the Chama District IDP ..................................................... 162
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Policies to direct development of the IDP Area .............................................. 164
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Development objectives, programmes, and development strategies ........ 173
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|SPATIAL DEVELOPMENT FRAMEWORK ..................................................................... 193
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Introduction ............................................................................................................ 193
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Baseline situation/trends .................................................................................... 193
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|The ‘Do-Nothing’ Outcomes ............................................................................. 195
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Alternative spatial development scenarios ........................................................ 196
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|First scenario ........................................................................................................ 196
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Second scenario ................................................................................................ 198
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|Third scenario ...................................................................................................... 200
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|20|text_fallback|xviii
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Chosen spatial development scenario ............................................................ 202
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|LAND USE PLANNING OBJECTIVES AND STRATEGIES ........................................... 207
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Land use planning objectives and strategies for improving, maintaining, or
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|protecting the environmental aspects of development ............................... 207
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Statement as to the type of development to be permitted within the identified
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|area ..................................................................................................................... 207
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Identification of activities required for implementation ................................. 208
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Land use planning objectives and strategies for improving, maintaining or
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|protecting the environmental, social and economic aspects of development
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|.............................................................................................................................. 209
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Statement As to The Type of Development to Be Permitted ......................... 209
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Identification of planning activities required to implement the policy ........ 209
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Specific protection zones, areas of environmental sensitivity or cultural and
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|historical importance or areas of importance for disaster management
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|purposes .............................................................................................................. 210
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Statement as to the type of development to be permitted ......................... 211
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Identification of activities required for implementation ................................. 211
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Protection of national and regional interests, policies and guidelines ............ 211
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Statement as to the type of development to be permitted ......................... 212
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Informal Settlements .............................................................................................. 213
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|Identification of the informal settlements to be upgraded. .......................... 213
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|21|text_fallback|xix
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|General description of improvement inputs or other management responses
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|required. .............................................................................................................. 214
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|General statement about the appropriate building and land use controls to
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|be applied in those areas. ................................................................................ 214
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|Areas under the jurisdiction of traditional authorities ..................................... 215
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|PART FOUR - IMPLEMENTATION PROGRAMME ....................................................... 216
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|CAPITAL INVESTMENT PROGRAMME .................................................................... 216
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|CHAMA TOWN COUNCIL’S FINANCIAL PLAN ......................................................... 246
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|Forecast Background ............................................................................................ 247
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|Revenue and Expenditure forecast ..................................................................... 249
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|Revenue Collection Efficiency of the CHAMA Town Council ........................... 255
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|Main Factors affecting Revenue Collection and Management ...................... 256
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|MONITORING AND EVALUATION PLAN ................................................................ 257
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|CONCLUSION ............................................................................................................ 271
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|22|text_fallback|xx
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|ABBREVIATION LIST /LIST OF ACRONYMS
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|ANC Antenatal Care
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|BACs Block Agriculture Committees
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CBD Central Business District
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CC Climate Change
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CDCP Centre for Disease Control and Prevention
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CDF Constituency Development Fund
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CLTS Community Led Total Sanitation
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CMFG Community Management Forestry Groups
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|COMACO Community Markets for Conservation
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|CTC Chama Town Council
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|DAPP Development Aid for People to People
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|DIP Decentralization Implementation Plan
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|DMMU Disaster Management and Mitigation Unit
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|ESWC Eastern Water and Sewerage Company
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|EPPA Eastern Province Planning Authority
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|FISP Farmer Input Support Programme
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|HGSFP Home Grown School Feeding Programme
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|GMA Game Management Area
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|23|text_fallback|xxi
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|GMP Game Management Plan
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|ICT Information Communication Technology
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|IPCC Inter-governmental Panel on Climate Change
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|ISWM Integrated Sustainable Waste Management
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|MDGs Millennium Development Goals
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|MLGRD Ministry of Local Government and Rural Development
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|NAPSA National Pension Scheme Authority
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|NEP National Energy Policy
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|NFP National Forestry Policy
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|PAMO Programme for Advancement of Malaria Outcomes
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|PPPs Public Private Partnerships
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|SBCPD School Based Continuing Professional Development
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|TRALARD Transforming Landscapes for Resilience and
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|Development
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|VIP Ventilated Improved Pit Latrine
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|WCBA Women of Child Bearing Age
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|WDC Ward Development Committee
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|ZFAP Zambia Forestry Action Plan
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|ZNS Zambia National Service
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|24|text_fallback|xxii
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|25|text_fallback|LIST OF TABLES
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|25|text_fallback|Table 1: Rainfall Pattern ................................................................................................ 6
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|25|text_fallback|Table 2: District Population 2022 ................................................................................ 14
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|25|text_fallback|Table 3: Population Growth Rate, Density and Population Size ............................. 21
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|25|text_fallback|Table 4: District Population Projections ..................................................................... 25
CHAMA-DISTRICT-INTEGRATED-DEVELOPMENT-PLAN-28_02_2025.pdf|idp|2025|both|25|text_fallback|Table 5: Projected Population Distribution – Urban Vs Rural ................................... 26
